0.0	0.0	0.0
1.0E-4	6.041660373265857E-10	1.60622488934921E-5
2.0E-4	3.833721691079518E-9	6.283041511036026E-5
3.0000000000000003E-4	1.1636909934317003E-8	1.3835226907131382E-4
4.0E-4	2.5837996176295265E-8	2.40797489397661E-4
5.0E-4	4.8145007688634045E-8	3.6845000227118507E-4
6.000000000000001E-4	8.015698669326226E-8	5.19700802239642E-4
7.0E-4	1.2337078767693626E-7	6.930412242118386E-4
8.0E-4	1.7918744757630423E-7	8.870566382876632E-4
9.000000000000001E-4	2.489181556773848E-7	0.0011004205408503655
0.001	3.3378984838634655E-7	0.001331889017018314
0.0011	4.349504524475124E-7	0.001580295551118457
0.0012000000000000001	5.534737987029033E-7	0.0018445461633103536
0.0013000000000000002	6.903642270991367E-7	0.0021236148518641073
0.0014	8.465609023462549E-7	0.0024165393218836405
0.0015	1.0229418584135958E-6	0.0027224169824738784
0.0016	1.2203277889049852E-6	0.0030404011954817092
0.0017000000000000001	1.4394855992845284E-6	0.0033696977600007633
0.0018000000000000002	1.6811317359205697E-6	0.003709561617823624
0.0019	1.945935305974768E-6	0.004059293765956204
0.002	2.2345210012817217E-6	0.004418238363181623
0.0021000000000000003	2.5474718385384642E-6	0.004785780018478699
0.0022	2.885331727348949E-6	0.005161341249866536
0.0023	3.2486078769431008E-6	0.005544380102964909
0.0024000000000000002	3.637773051710066E-6	0.00593438791923322
0.0025	4.053267685048063E-6	0.006330887244481594
0.0026000000000000003	4.495501860436088E-6	0.006733429868838801
0.0027	4.9648571680730474E-6	0.007141594989915694
0.0028	5.461688444905466E-6	0.007554987491422031
0.0029000000000000002	5.986325405373357E-6	0.007973236329981079
0.003	6.53907416974325E-6	0.00839599302334239
0.0031000000000000003	7.120218696465679E-6	0.008822930233620435
0.0032	7.7300221245899E-6	0.009253740439587259
0.0033	8.36872803188945E-6	0.009688134692422603
0.0034000000000000002	9.036561613996898E-6	0.010125841449676662
0.0035	9.733730789513154E-6	0.01056660548253024
0.0036000000000000003	1.0460427235744636E-5	0.011010186851745957
0.0037	1.121682735942919E-5	0.011456359947993676
0.0038	1.2003093206537588E-5	0.011904912592504542
0.0039000000000000003	1.2819373314980578E-5	0.012355645194262332
0.004	1.3665803513810798E-5	0.01280836996017904
0.0041	1.4542507672283272E-5	0.01326291015492492
0.004200000000000001	1.5449598401926823E-5	0.013719099407292448
0.0043	1.6387177714580625E-5	0.014176781060169829
0.0044	1.7355337639164476E-5	0.014635807561383359
0.0045000000000000005	1.8354160799777357E-5	0.015096039892840286
0.0046	1.938372095755579E-5	0.015557347035565158
0.0047	2.0444083518570738E-5	0.016019605468373915
0.0048000000000000004	2.1535306009898535E-5	0.016482698698071806
0.0049	2.265743852586713E-5	0.016946516819193923
0.005	2.3810524146353203E-5	0.01741095610143185
0.0051	2.49945993288878E-5	0.017875918603006368
0.005200000000000001	2.6209694276217682E-5	0.01834131180835571
0.0053	2.7455833280866075E-5	0.01880704828861119
0.0054	2.8733035048139474E-5	0.019273045383428136
0.0055000000000000005	3.0041312998936268E-5	0.01973922490283003
0.0056	3.1380675553627715E-5	0.020205512847808107
0.0057	3.275112639820199E-5	0.02067183914849771
0.0058000000000000005	3.4152664733787126E-5	0.021138137418826742
0.0059	3.5585285510598635E-5	0.021604344726601023
0.006	3.704897964729179E-5	0.02207040137805641
0.0061	3.854373423663701E-5	0.022536250715968435
0.006200000000000001	4.0069532738379065E-5	0.023001838930467467
0.0063	4.162635516008667E-5	0.023467114881760856
0.0064	4.321417822674843E-5	0.023932029934013742
0.006500000000000001	4.483297553982357E-5	0.024396537799687232
0.0066	4.648271772641122E-5	0.024860594393676723
0.0067	4.816337257916056E-5	0.02532415769663443
0.0068000000000000005	4.987490518750481E-5	0.025787187626898935
0.006900000000000001	5.161727806076552E-5	0.026249645920490762
0.007	5.339045124363916E-5	0.02671149601866709
0.0071	5.5194382424546004E-5	0.02717270296256046
0.007200000000000001	5.702902703729099E-5	0.02763323329445628
0.0073	5.889433835645797E-5	0.028093054965291853
0.0074	6.0790267586932436E-5	0.028552137247985915
0.007500000000000001	6.271676394792276E-5	0.02901045065623219
0.0076	6.467377475182688E-5	0.029467966868413572
0.0077	6.666124547826959E-5	0.029924658656315054
0.0078000000000000005	6.86791198436149E-5	0.030380499818333816
0.0079	7.072733986623916E-5	0.030835465116903767
0.008	7.280584592783233E-5	0.031289530219869674
0.0081	7.491457683097835E-5	0.03174267164556258
0.0082	7.705346985324932E-5	0.03219486671134392
0.0083	7.922246079803393E-5	0.03264609348540019
0.008400000000000001	8.14214840423064E-5	0.03309633074158403
0.0085	8.365047258152926E-5	0.033545557917109954
0.0086	8.590935807187136E-5	0.03399375507292553
0.008700000000000001	8.819807086991082E-5	0.03444090285658968
0.0088	9.051654006998221E-5	0.03488698246750053
0.0089	9.286469353931694E-5	0.035331975624325114
0.009000000000000001	9.524245795111683E-5	0.03577586453449247
0.0091	9.764975881569172E-5	0.03621863186562043
0.0092	1.0008652050978399E-4	0.03666026071875454
0.009300000000000001	1.0255266630419489E-4	0.03710073460330514
0.0094	1.0504811838982064E-4	0.037540037413575846
0.0095	1.0757279790219925E-4	0.037978153406783385
0.009600000000000001	1.1012662494466267E-4	0.038415067182475005
0.0097	1.1270951861018313E-4	0.0388507636632555
0.0098	1.1532139700199675E-4	0.039285228076741646
0.0099	1.179621772530823E-4	0.039718445938666656
0.01	1.2063177554456813E-4	0.04015040303706253
0.010100000000000001	1.233301071231358E-4	0.040581085417452346
0.0102	1.2605708631748433E-4	0.041010479368989064
0.0103	1.2881262655391534E-4	0.04143857141148122
0.010400000000000001	1.3159664037109536E-4	0.041865348283249795
0.0105	1.344090394340479E-4	0.04229079692976394
0.0106	1.3724973454742488E-4	0.042714904493006474
0.010700000000000001	1.401186356681038E-4	0.0431376583015234
0.0108	1.4301565191715388E-4	0.043559045861114205
0.0109	1.4594069159121206E-4	0.04397905484612276
0.011000000000000001	1.4889366217330676E-4	0.044397673091290925
0.0111	1.5187447034316535E-4	0.044814888584139505
0.0112	1.548830219870386E-4	0.045230689457843254
0.011300000000000001	1.5791922220707364E-4	0.045645063984568954
0.0114	1.6098297533026474E-4	0.04605800056924728
0.0115	1.6407418491700944E-4	0.04646948774375122
0.011600000000000001	1.6719275376929585E-4	0.04687951416145532
0.0117	1.7033858393854535E-4	0.047288068592151955
0.0118	1.7351157673313323E-4	0.0476951399173019
0.0119	1.767116327256086E-4	0.04810071712559827
0.012	1.7993865175963352E-4	0.04850478930882404
0.012100000000000001	1.8319253295665962E-4	0.04890734565798463
0.0122	1.8647317472236027E-4	0.04930837545969817
0.0123	1.8978047475283412E-4	0.049707868092827234
0.012400000000000001	1.9311433004059553E-4	0.05010581302533678
0.0125	1.964746368803664E-4	0.050502199811364015
0.0126	1.9986129087468257E-4	0.050897018088486796
0.012700000000000001	2.0327418693932758E-4	0.051290257575178015
0.0128	2.067132193086056E-4	0.05168190806843426
0.0129	2.1017828154046436E-4	0.05207195944156765
0.013000000000000001	2.1366926652147887E-4	0.05246040164215064
0.0131	2.1718606647170517E-4	0.052847224690103944
0.0132	2.2072857294941342E-4	0.05323241867591869
0.013300000000000001	2.2429667685570895E-4	0.053615973759004204
0.0134	2.27890268439049E-4	0.05399788016615345
0.0135	2.315092372996628E-4	0.054378128190118724
0.013600000000000001	2.3515347239388184E-4	0.054756708188290565
0.0137	2.3882286203838715E-4	0.05513361058147331
0.013800000000000002	2.4251729391437925E-4	0.05550882585275117
0.013900000000000001	2.4623665507167707E-4	0.0558823445464391
0.014	2.4998083193275073E-4	0.056254157267112984
0.014100000000000001	2.537497102966936E-4	0.05662425467871413
0.0142	2.5754317534313806E-4	0.05699262750372338
0.0143	2.6136111163611967E-4	0.05735926652240023
0.014400000000000001	2.6520340312789325E-4	0.057724162572083015
0.0145	2.6906993316270594E-4	0.05808730654654605
0.0146	2.7296058448052934E-4	0.05844868939541022
0.014700000000000001	2.7687523922075545E-4	0.058808302123603474
0.0148	2.808137789258586E-4	0.05916613579086815
0.0149	2.847760845450271E-4	0.05952218151131191
0.015000000000000001	2.887620364377668E-4	0.05987643045299971
0.0151	2.927715143774794E-4	0.06022887383758393
0.0152	2.96804397555018E-4	0.06057950293997037
0.015300000000000001	3.008605645822221E-4	0.060928309088017656
0.0154	3.0493989349543395E-4	0.06127528366226793
0.0155	3.090422617589987E-4	0.06162041809570678
