0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.000338745 0.000676213 0.00101113 0.00134223 0.00166826 0.00198796 0.00230012 0.00260351 0.00289694 0.00317927 0.00344937 0.00370613 0.00394852 0.00417554 0.00438624 0.00457973 0.00475519 0.00491186 0.00504907 0.00516621 0.00526277 0.00533833 0.00539254 0.00542516 0.00543605 0.00542516 0.00539253 0.00533832 0.00526276 0.0051662 0.00504905 0.00491184 0.00475516 0.0045797 0.00438621 0.00417551 0.00394849 0.0037061 0.00344934 0.00317924 0.00289692 0.00260348 0.00230009 0.00198794 0.00166824 0.00134222 0.00101112 0.000676206 0.000338741 3.89602e-11 -0.000338741 -0.000676206 -0.00101112 -0.00134222 -0.00166824 -0.00198794 -0.00230009 -0.00260348 -0.00289692 -0.00317924 -0.00344934 -0.0037061 -0.00394849 -0.00417551 -0.00438621 -0.0045797 -0.00475516 -0.00491184 -0.00504905 -0.0051662 -0.00526276 -0.00533832 -0.00539253 -0.00542516 -0.00543605 -0.00542516 -0.00539254 -0.00533833 -0.00526277 -0.00516621 -0.00504907 -0.00491186 -0.00475519 -0.00457973 -0.00438624 -0.00417554 -0.00394852 -0.00370613 -0.00344937 -0.00317927 -0.00289694 -0.00260351 -0.00230012 -0.00198796 -0.00166826 -0.00134223 -0.00101113 -0.000676213 -0.000338745 0 
0 0.000678766 0.00135498 0.00202608 0.00268954 0.00334284 0.00398348 0.004609 0.00521696 0.005805 0.00637078 0.00691206 0.00742664 0.00791242 0.0083674 0.00878968 0.00917749 0.00952916 0.00984319 0.0101182 0.010353 0.0105466 0.010698 0.0108067 0.0108721 0.0108939 0.010872 0.0108066 0.010698 0.0105465 0.010353 0.0101182 0.00984314 0.00952911 0.00917744 0.00878963 0.00836734 0.00791236 0.00742658 0.006912 0.00637073 0.00580494 0.00521691 0.00460895 0.00398344 0.00334281 0.00268951 0.00202606 0.00135496 0.000678759 6.36616e-11 -0.000678758 -0.00135496 -0.00202606 -0.00268951 -0.00334281 -0.00398344 -0.00460895 -0.00521691 -0.00580494 -0.00637073 -0.006912 -0.00742658 -0.00791236 -0.00836734 -0.00878963 -0.00917744 -0.00952911 -0.00984314 -0.0101182 -0.010353 -0.0105465 -0.010698 -0.0108066 -0.010872 -0.0108939 -0.0108721 -0.0108067 -0.010698 -0.0105466 -0.010353 -0.0101182 -0.00984319 -0.00952916 -0.00917749 -0.00878968 -0.0083674 -0.00791242 -0.00742664 -0.00691206 -0.00637078 -0.005805 -0.00521696 -0.004609 -0.00398348 -0.00334284 -0.00268954 -0.00202608 -0.00135498 -0.000678766 0 
0 0.00102134 0.00203885 0.00304867 0.00404702 0.00503008 0.00599412 0.00693542 0.00785035 0.0087353 0.0095868 0.0104014 0.0111759 0.0119071 0.012592 0.0132276 0.0138114 0.0143408 0.0148135 0.0152276 0.015581 0.0158724 0.0161005 0.0162641 0.0163625 0.0163954 0.0163625 0.016264 0.0161004 0.0158724 0.015581 0.0152275 0.0148135 0.0143407 0.0138113 0.0132275 0.0125919 0.011907 0.0111758 0.0104014 0.00958672 0.00873522 0.00785027 0.00693535 0.00599406 0.00503003 0.00404697 0.00304864 0.00203882 0.00102133 1.07295e-10 -0.00102133 -0.00203882 -0.00304864 -0.00404697 -0.00503003 -0.00599406 -0.00693535 -0.00785027 -0.00873522 -0.00958672 -0.0104014 -0.0111758 -0.011907 -0.0125919 -0.0132275 -0.0138113 -0.0143407 -0.0148135 -0.0152275 -0.015581 -0.0158724 -0.0161004 -0.016264 -0.0163625 -0.0163954 -0.0163625 -0.0162641 -0.0161005 -0.0158724 -0.015581 -0.0152276 -0.0148135 -0.0143408 -0.0138114 -0.0132276 -0.012592 -0.0119071 -0.0111759 -0.0104014 -0.0095868 -0.0087353 -0.00785035 -0.00693542 -0.00599412 -0.00503008 -0.00404702 -0.00304867 -0.00203885 -0.00102134 0 
0 0.00136776 0.00273039 0.00408276 0.00541977 0.00673635 0.0080275 0.00928824 0.0105137 0.0116991 0.0128397 0.013931 0.0149685 0.0159481 0.0168657 0.0177174 0.0184996 0.0192091 0.0198426 0.0203974 0.0208712 0.0212617 0.0215673 0.0217866 0.0219186 0.0219626 0.0219185 0.0217866 0.0215673 0.0212617 0.0208711 0.0203973 0.0198425 0.019209 0.0184995 0.0177173 0.0168656 0.015948 0.0149684 0.0139309 0.0128396 0.011699 0.0105136 0.00928814 0.00802741 0.00673628 0.00541971 0.00408271 0.00273036 0.00136774 1.14167e-10 -0.00136774 -0.00273035 -0.00408271 -0.00541971 -0.00673628 -0.00802741 -0.00928814 -0.0105136 -0.011699 -0.0128396 -0.0139309 -0.0149684 -0.015948 -0.0168656 -0.0177173 -0.0184995 -0.019209 -0.0198425 -0.0203973 -0.0208711 -0.0212617 -0.0215673 -0.0217866 -0.0219185 -0.0219626 -0.0219186 -0.0217866 -0.0215673 -0.0212617 -0.0208712 -0.0203974 -0.0198426 -0.0192091 -0.0184996 -0.0177174 -0.0168657 -0.0159481 -0.0149685 -0.013931 -0.0128397 -0.0116991 -0.0105137 -0.00928824 -0.0080275 -0.00673635 -0.00541977 -0.00408276 -0.00273039 -0.00136776 0 
0 0.00171931 0.00343218 0.00513219 0.00681294 0.00846807 0.0100913 0.0116763 0.0132171 0.0147076 0.0161419 0.0175142 0.0188191 0.0200512 0.0212053 0.0222767 0.0232607 0.0241532 0.0249503 0.0256484 0.0262445 0.026736 0.0271205 0.0273965 0.0275625 0.0276179 0.0275625 0.0273964 0.0271205 0.0267359 0.0262444 0.0256483 0.0249502 0.0241531 0.0232606 0.0222765 0.0212052 0.020051 0.018819 0.0175141 0.0161417 0.0147075 0.013217 0.0116762 0.0100912 0.00846797 0.00681286 0.00513213 0.00343214 0.00171929 1.68904e-10 -0.00171929 -0.00343214 -0.00513213 -0.00681286 -0.00846797 -0.0100912 -0.0116762 -0.013217 -0.0147075 -0.0161417 -0.0175141 -0.018819 -0.020051 -0.0212052 -0.0222765 -0.0232606 -0.0241531 -0.0249502 -0.0256483 -0.0262444 -0.0267359 -0.0271205 -0.0273964 -0.0275625 -0.0276179 -0.0275625 -0.0273965 -0.0271205 -0.026736 -0.0262445 -0.0256484 -0.0249503 -0.0241532 -0.0232607 -0.0222767 -0.0212053 -0.0200512 -0.0188191 -0.0175142 -0.0161419 -0.0147076 -0.0132171 -0.0116763 -0.0100913 -0.00846807 -0.00681294 -0.00513219 -0.00343219 -0.00171931 0 
0 0.0020773 0.00414685 0.00620089 0.00823173 0.0102317 0.0121932 0.0141087 0.0159708 0.0177723 0.019506 0.021165 0.0227425 0.0242322 0.0256277 0.0269233 0.0281134 0.0291928 0.0301569 0.0310014 0.0317225 0.0323171 0.0327823 0.0331162 0.0333171 0.0333842 0.0333171 0.0331161 0.0327823 0.032317 0.0317224 0.0310013 0.0301568 0.0291927 0.0281132 0.0269231 0.0256275 0.024232 0.0227423 0.0211648 0.0195058 0.0177721 0.0159707 0.0141086 0.0121931 0.0102316 0.00823164 0.00620082 0.0041468 0.00207728 1.75441e-10 -0.00207728 -0.0041468 -0.00620082 -0.00823164 -0.0102316 -0.0121931 -0.0141086 -0.0159707 -0.0177721 -0.0195058 -0.0211648 -0.0227423 -0.024232 -0.0256275 -0.0269231 -0.0281132 -0.0291927 -0.0301568 -0.0310013 -0.0317224 -0.032317 -0.0327823 -0.0331161 -0.0333171 -0.0333842 -0.0333171 -0.0331162 -0.0327823 -0.0323171 -0.0317225 -0.0310014 -0.0301569 -0.0291928 -0.0281134 -0.0269233 -0.0256277 -0.0242322 -0.0227425 -0.021165 -0.019506 -0.0177723 -0.0159708 -0.0141087 -0.0121932 -0.0102317 -0.00823173 -0.00620089 -0.00414685 -0.0020773 0 
0 0.00244305 0.00487701 0.0072928 0.0096814 0.0120338 0.0143411 0.0165945 0.0187852 0.0209048 0.0229448 0.0248972 0.0267538 0.0285073 0.0301501 0.0316754 0.0330766 0.0343478 0.0354831 0.0364778 0.0373272 0.0380275 0.0385756 0.0389688 0.0392055 0.0392846 0.0392055 0.0389688 0.0385755 0.0380274 0.037327 0.0364776 0.035483 0.0343476 0.0330764 0.0316752 0.0301499 0.028507 0.0267536 0.0248969 0.0229446 0.0209046 0.018785 0.0165943 0.0143409 0.0120337 0.00968128 0.00729272 0.00487695 0.00244302 2.03151e-10 -0.00244302 -0.00487695 -0.00729272 -0.00968128 -0.0120337 -0.0143409 -0.0165943 -0.018785 -0.0209046 -0.0229446 -0.0248969 -0.0267536 -0.028507 -0.0301499 -0.0316752 -0.0330764 -0.0343476 -0.035483 -0.0364776 -0.037327 -0.0380274 -0.0385755 -0.0389688 -0.0392055 -0.0392846 -0.0392055 -0.0389688 -0.0385756 -0.0380275 -0.0373272 -0.0364778 -0.0354831 -0.0343478 -0.0330766 -0.0316754 -0.0301501 -0.0285073 -0.0267538 -0.0248972 -0.0229448 -0.0209048 -0.0187852 -0.0165945 -0.0143411 -0.0120338 -0.0096814 -0.00729281 -0.00487701 -0.00244305 0 
0 0.00281789 0.00562533 0.00841192 0.0111673 0.013881 0.0165429 0.0191429 0.0216708 0.0241169 0.0264714 0.028725 0.0308684 0.0328929 0.03479 0.0365516 0.0381701 0.0396384 0.0409501 0.0420993 0.0430808 0.0438902 0.0445236 0.0449781 0.0452517 0.045343 0.0452516 0.044978 0.0445235 0.04389 0.0430807 0.0420992 0.0409499 0.0396382 0.0381698 0.0365513 0.0347897 0.0328926 0.0308681 0.0287247 0.0264711 0.0241166 0.0216706 0.0191426 0.0165427 0.0138808 0.0111671 0.00841181 0.00562526 0.00281785 2.29391e-10 -0.00281785 -0.00562526 -0.00841181 -0.0111671 -0.0138808 -0.0165427 -0.0191426 -0.0216705 -0.0241166 -0.0264711 -0.0287247 -0.0308681 -0.0328926 -0.0347897 -0.0365513 -0.0381698 -0.0396382 -0.0409499 -0.0420992 -0.0430807 -0.04389 -0.0445235 -0.044978 -0.0452516 -0.045343 -0.0452517 -0.0449781 -0.0445236 -0.0438902 -0.0430809 -0.0420993 -0.0409501 -0.0396384 -0.0381701 -0.0365516 -0.03479 -0.0328929 -0.0308684 -0.028725 -0.0264714 -0.0241169 -0.0216708 -0.0191429 -0.0165429 -0.013881 -0.0111673 -0.00841192 -0.00562534 -0.00281789 0 
0 0.00320317 0.00639452 0.00956228 0.0126947 0.01578 0.0188067 0.0217632 0.0246382 0.0274204 0.0300989 0.0326629 0.035102 0.037406 0.0395654 0.0415708 0.0434136 0.0450857 0.0465796 0.0478886 0.0490067 0.0499287 0.0506504 0.0511683 0.05148 0.0515841 0.05148 0.0511682 0.0506503 0.0499286 0.0490065 0.0478884 0.0465794 0.0450854 0.0434133 0.0415705 0.0395651 0.0374057 0.0351016 0.0326626 0.0300986 0.0274201 0.0246379 0.021763 0.0188065 0.0157798 0.0126945 0.00956216 0.00639444 0.00320312 2.40557e-10 -0.00320312 -0.00639444 -0.00956216 -0.0126945 -0.0157798 -0.0188065 -0.021763 -0.0246379 -0.0274201 -0.0300986 -0.0326626 -0.0351016 -0.0374057 -0.0395651 -0.0415705 -0.0434133 -0.0450854 -0.0465794 -0.0478884 -0.0490065 -0.0499286 -0.0506503 -0.0511682 -0.05148 -0.0515841 -0.05148 -0.0511683 -0.0506504 -0.0499287 -0.0490067 -0.0478886 -0.0465796 -0.0450857 -0.0434136 -0.0415708 -0.0395654 -0.037406 -0.035102 -0.0326629 -0.0300989 -0.0274204 -0.0246382 -0.0217632 -0.0188067 -0.01578 -0.0126947 -0.00956228 -0.00639452 -0.00320317 0 
