0.0 0.19509032201612825 0.3826834323650898 0.5555702330196023 0.7071067811865475 0.8314696123025452 0.9238795325112868 0.9807852804032304 1.0 0.9807852804032304 0.9238795325112867 0.8314696123025453 0.7071067811865472 0.5555702330196022 0.3826834323650899 0.1950903220161286 1.2246467991473532E-16 -0.19509032201612836 -0.38268343236508967 -0.555570233019602 -0.7071067811865475 -0.8314696123025452 -0.9238795325112865 -0.9807852804032303 -1.0 -0.9807852804032304 -0.9238795325112866 -0.8314696123025455 -0.7071067811865477 -0.5555702330196015 -0.3826834323650904 -0.19509032201612872 -2.4492935982947064E-16 
0.0980171403295606 0.2499267047918639 0.3965407684934159 0.5318649145991736 0.6503766179925692 0.7472343689203597 0.8184609619824372 0.8610938801413723 0.8732969709290206 0.8544291023012046 0.805067141392388 0.7269823571434945 0.623071139892245 0.49724268867799604 0.3542679726962422 0.19959576343384006 0.03914280127924173 -0.12093384385008928 -0.27447347233749475 -0.41554841975504325 -0.5386915910759082 -0.639106117678701 -0.712849075912176 -0.756982201037207 -0.7696837969029242 -0.7503175310555856 -0.699455459869413 -0.6188543851127374 -0.5113864345864868 -0.380926516238258 -0.2322009499295073 -0.07060307019921976 0.0980171403295606 
0.19509032201612825 0.3100584202263479 0.42168773381971836 0.5249716370722701 0.6152999005003177 0.6886296815015505 0.7416353801644472 0.7718315483631806 0.7776640817388165 0.758566148521002 0.7149766693690243 0.6483206062833826 0.5609517907172126 0.4560604647725688 0.33754906935711426 0.20988103717653955 0.07790838944564342 -0.05331524675406669 -0.17872901986345197 -0.29345916569068203 -0.39300578075522963 -0.47341487451947195 -0.5314290802166668 -0.5646112206366655 -0.5714359647985967 -0.5513460339382297 -0.5047707736507868 -0.43310635111671136 -0.33865830663973195 -0.22454863069809491 -0.09459089589142276 0.04686180468572897 0.19509032201612825 
0.2902846772544624 0.37352863194214425 0.45517962517244626 0.5310333303300326 0.5972208254750511 0.6503480814659119 0.6876181964436968 0.7069316004015056 0.7069603089925454 0.6871933111616406 0.6479512920564808 0.5903700781393716 0.5163533999886254 0.428496753569848 0.32998525728093714 0.22446940697976864 0.11592348592630318 0.00849205831646531 -0.09366956191101365 -0.18655473879554452 -0.2664587094128946 -0.3301196516057198 -0.3748421907030114 -0.39859858121845426 -0.4001036520977864 -0.3788606067562778 -0.3351758833236328 -0.2701424633214654 -0.18559222292384497 -0.08401910358794625 0.03152400732617265 0.15755079317686388 0.2902846772544624 
0.3826834323650898 0.438591403534562 0.4944681358156581 0.5467603127740315 0.5922008352934002 0.6279222560402413 0.6515561688647578 0.6613146296784023 0.656050387513355 0.6352935295364701 0.5992630601559774 0.5488529069042309 0.4855928372190619 0.4115857425630422 0.32942366222734304 0.2420857435416307 0.1528220364444031 0.06502757157961542 -0.01788844884125465 -0.09263332377884412 -0.15615636476707764 -0.20576441280176372 -0.2392229049489098 -0.25483858338389476 -0.2515206379802918 -0.2288178949961786 -0.1869305772183642 -0.1266961299679606 -0.04954959532589728 0.04254001424567923 0.14715497935098742 0.2615325898983319 0.3826834323650898 
0.47139673682599764 0.5036849078337442 0.537340362623598 0.5693377960084223 0.5968985013627722 0.6175822272128159 0.6293676449727368 0.630718207410954 0.620630753199841 0.5986648892083071 0.5649519331750874 0.5201829963104319 0.4655765977004082 0.4028269990170482 0.3340351984520526 0.2616251982455473 0.18824873480469775 0.1166821122014854 0.049719091523842074 -0.009936051768718533 -0.059771188722774635 -0.09756075867856238 -0.12144830304253199 -0.13001391054731204 -0.12232394464366358 -0.09796109549356288 -0.05703354563547065 -1.6283098914735006E-4 0.0715492130976228 0.1565732387394416 0.25302297727596845 0.3587410368609043 0.47139673682599764 
0.5555702330196023 0.5674105276003126 0.5818696176079516 0.596350642727947 0.6084714369604443 0.6161384809245716 0.6176116683026074 0.6115572465263059 0.5970867631704657 0.5737804029244753 0.5416937143442566 0.501347377375679 0.4537003269680371 0.4001071995543023 0.3422616828426997 0.28212790176702895 0.2218624434556966 0.16372999373843816 0.11001581290534221 0.06293840945175026 0.02456577244224333 -0.0032616040738898816 -0.01899792248409657 -0.021446892448455348 -0.009802000636193416 0.016329363026228325 0.05691891581049009 0.1115279758550334 0.1793351262866918 0.2591800906568109 0.34962225203628716 0.44901170098231374 0.5555702330196023 
0.6343932841636455 0.6285166677506938 0.6263758082364232 0.6257221691696873 0.6244961780421655 0.620886285496618 0.6133806703310463 0.6008094309251436 0.5823754886209251 0.5576728802106655 0.5266916178382525 0.4898088262048974 0.4477664087065083 0.4016360253379755 0.3527726655956317 0.3027585500868536 0.25333947792137335 0.20635603859298385 0.1636723154808933 0.12710481540451044 0.09835436083572713 0.07894357843027464 0.07016241354580566 0.07302380331511724 0.0882312621649507 0.11615968807920077 0.15685020264132493 0.2100193121101016 0.27508214082118476 0.3511889627991798 0.43727376295028264 0.5321131147467664 0.6343932841636455 
0.7071067811865475 0.6858862953022158 0.6693935324861107 0.6556643358835869 0.6429026727331373 0.6295272633608796 0.6142123840739968 0.5959210837813509 0.5739293672223109 0.547840264704424 0.5175871153237994 0.48342582230272724 0.4459162789038227 0.40589359462119334 0.36443015757988884 0.3227899348216968 0.28237672349404713 0.24467831105091736 0.21120867212354374 0.18345041732801087 0.16279971169717017 0.15051579767968368 0.14767709303652543 0.15514559392993044 0.17354100738771622 0.2032256770264854 0.24430096540735252 0.296615331206133 0.3597839059912631 0.4332189506261738 0.5161701716372341 0.6077735188502316 0.7071067811865475 
0.7730104533627369 0.7385273849981355 0.7096463480216734 0.6846371238173273 0.6619205959808641 0.6401049564648544 0.6180173664922883 0.5947296454778619 0.569576814218267 0.542167614942735 0.5123864592739458 0.4803866033086073 0.4465747036875274 0.4115872562263897 0.37625974621774194 0.3415896344553022 0.30869455418268854 0.27876729201634803 0.25302926296708905 0.23268426084885013 0.21887426801083049 0.21263904248588633 0.21488106897278214 0.22633726775275276 0.24755861020557807 0.2788985006063078 0.32051046259938565 0.37235532765901985 0.43421777521956956 0.5057317335250854 0.5864138298736272 0.6757037913250982 0.7730104533627369 
