0.0 0.3826834323650898 0.7071067811865475 0.9238795325112868 1.0 0.9238795325112867 0.7071067811865472 0.3826834323650899 1.2246467991473532E-16 -0.38268343236508967 -0.7071067811865475 -0.9238795325112865 -1.0 -0.9238795325112866 -0.7071067811865477 -0.3826834323650904 -2.4492935982947064E-16 
0.19509032201612825 0.4226940440104057 0.6171451392454013 0.744039957284945 0.7802741245391293 0.7174144774812403 0.5628708324971339 0.3386848932885985 0.0781174836735182 -0.1794485262541507 -0.3945149014520958 -0.5334702906701367 -0.5736738321575592 -0.5068448995256478 -0.34024073496510476 -0.0954394959616293 0.19509032201612825 
0.3826834323650898 0.4958570112670377 0.5947393205282234 0.6548604201764074 0.6596413212724908 0.6026325818812 0.48827627866396744 0.33106690088346635 0.15323265563634533 -0.018714120890921164 -0.1580347964465803 -0.24181358089032665 -0.25438069619982906 -0.18958591318736598 -0.051572024463651715 0.14607575777101373 0.3826834323650898 
0.5555702330196023 0.5833107942064484 0.6110939683362215 0.6210200885199388 0.6007969625216287 0.5451969043521303 0.45653336066379946 0.34407230247565757 0.22245890806832838 0.10939280974937353 0.02290217019307622 -0.02136961823561235 -0.012450332589368507 0.05445332298854374 0.1774623935226755 0.3486309714816458 0.5555702330196023 
0.7071067811865475 0.670721351580978 0.6453046770346221 0.6173276816170212 0.577327948713837 0.5208229296487068 0.4485860541532276 0.3662280938930527 0.2831359503610472 0.21092247159747363 0.1616186447380915 0.14588185460062764 0.17149451602824717 0.24238630324211716 0.35833678774934175 0.5154153172671567 0.7071067811865475 
0.8314696123025452 0.7471624118750145 0.6820745107523065 0.6256564250590182 0.5703623176878727 0.5121786760157427 0.4507575550084601 0.3891157411441796 0.33293204089187556 0.2895403205672648 0.26676612518488396 0.27178218900377527 0.31015887657584074 0.3852595881500814 0.4980825273838962 0.6475865160230181 0.8314696123025452 
0.9238795325112868 0.8043833345301241 0.7101731835043388 0.6328594076944267 0.5662840857348925 0.5067695082044842 0.4531471976784667 0.40654266921168214 0.36993359263565184 0.34753822813767377 0.3441211590644617 0.3643200160848444 0.41209769365672483 0.49040953417344446 0.6011465415052601 0.7453783753886054 0.9238795325112868 
0.9807852804032304 0.8363173110961171 0.7213740426394915 0.6293220338169192 0.5551428322430422 0.49546552251252274 0.44851634097916027 0.41397137131041695 0.3927187091968848 0.3865552699339142 0.39785794141176195 0.42927702144883395 0.4835007349069053 0.5631331355476759 0.6707150146848015 0.8089006701856896 0.9807852804032304 
1.0 0.838725663380209 0.7096821691070967 0.6079099067809348 0.5294973599178395 0.47143080339140375 0.43147849851819187 0.40810493519945334 0.4004118253910869 0.4081035803801043 0.43147594540566075 0.4714273552344177 0.5294934475828807 0.6079060613283163 0.7096789874651417 0.8387237689054194 1.0 
0.9807852804032304 0.8089022616543714 0.6707176133394195 0.5631361508288848 0.4835036108471015 0.42927927425201373 0.39785919174673606 0.38655526823588715 0.392717352644177 0.41396871157610554 0.44851258233176367 0.49546101033397966 0.5551380325237658 0.6293175046544065 0.7213703991876632 0.8363151857680031 0.9807852804032304 
0.9238795325112867 0.7453796238711782 0.601148498592408 0.4904116629898043 0.41209949809330637 0.36432107517220325 0.34412115610895905 0.3475369730599972 0.36993103630883367 0.40653890900970785 0.4531424738972016 0.5067641914835291 0.5662786560709742 0.6328544260731408 0.7101692575677424 0.8043810800249592 0.9238795325112867 
0.8314696123025453 0.6475874143789799 0.4980838475032614 0.3852608641699659 0.3101596867010299 0.2717821855284718 0.2667650595683129 0.28953806219872114 0.3329285885102309 0.3891112262548337 0.4507522370498277 0.5121729294489665 0.5703566115984389 0.6256512962485856 0.6820705316457145 0.747160154855306 0.8314696123025453 
0.7071067811865472 0.5154158898863809 0.35833753543471114 0.2423868443987427 0.17149451282923414 0.1458810377502813 0.16161683382899736 0.21091958993502993 0.2831320334153917 0.36622329086454786 0.4485806224887108 0.520817222705561 0.5773223971212835 0.617322769212982 0.6453009125471862 0.6707192374627167 0.7071067811865472 
0.5555702330196022 0.34863127110635683 0.1774626864017126 0.05445332066642019 -0.012450879221469327 -0.021370900080604507 0.02290003567725207 0.10938978931001668 0.22245505831074866 0.3440677700399156 0.4565283768352387 0.5451917742993668 0.600792049632137 0.6210157945600034 0.6110907103872496 0.5833089795132333 0.5555702330196022 
0.3826834323650899 0.1460758606502446 -0.051572025687860956 -0.18958620944721435 -0.2543814478976024 -0.24181490531488428 -0.15803675779345697 -0.018716723459494936 0.15322947065703438 0.33106325481057075 0.4882723508622332 0.6026286016101307 0.6596375561897334 0.6548571620233873 0.5947368686770581 0.49585565493127126 0.3826834323650899 
0.1950903220161286 -0.09543949629938758 -0.3402408391325041 -0.5068452009361213 -0.5736744069062545 -0.5334711913242066 -0.39451615222490455 -0.17945011984665704 0.07811558736526442 0.3386827664950547 0.5628685769207985 0.7174122197615076 0.780272010028768 0.7440381424194181 0.6171437828631819 0.4226932980439181 0.1950903220161286 
1.2246467991473532E-16 -0.3826834323650898 -0.7071067811865475 -0.9238795325112868 -1.0 -0.9238795325112867 -0.7071067811865472 -0.3826834323650899 -1.2246467991473532E-16 0.38268343236508967 0.7071067811865475 0.9238795325112865 1.0 0.9238795325112866 0.7071067811865477 0.3826834323650904 1.2246467991473532E-16 
